DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Febrero,2019.0,24.0,Septiembre,Guatemala,Chinautla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepequez,Santo Domingo Suchitepéquez,Febrero,2019.0,17.0,Abril,Suchitepequez,Santo Domingo Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiche,Chichicastenango,Febrero,2019.0,27.0,Agosto,Quiche,Chichicastenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Febrero,2019.0,30.0,Octubre,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Concepción Tutuapa,Febrero,2019.0,5.0,Diciembre,San Marcos,Concepción Tutuapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Concepción Tutuapa,Febrero,2019.0,30.0,Octubre,San Marcos,Concepción Tutuapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2019.0,20.0,Diciembre,Guatemala,Chinautla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Mayo,2019.0,5.0,Diciembre,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2019.0,27.0,Noviembre,Suchitepequez,Santo Domingo Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Cabricán,Mayo,2019.0,2.0,Julio,Quetzaltenango,Cabricán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Abril,2018.0,7.0,Marzo,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Junio,2018.0,23.0,Marzo,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Septiembre,2018.0,27.0,Julio,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Jacaltenango,Julio,2018.0,26.0,Marzo,Huehuetenango,Jacaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Ipala,Julio,2018.0,8.0,Junio,Jutiapa,Atescatempa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Julio,2018.0,10.0,Abril,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Sanarate,Julio,2018.0,28.0,Junio,El Progreso,Sanarate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Atescatempa,Julio,2018.0,6.0,Abril,Jutiapa,Atescatempa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Julio,2018.0,28.0,Mayo,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Jacaltenango,Agosto,2018.0,8.0,Junio,Huehuetenango,Jacaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Jacaltenango,Agosto,2018.0,9.0,Mayo,Huehuetenango,Jacaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Agosto,2018.0,17.0,Enero,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Agosto,2018.0,20.0,Junio,Escuintla,La Gomera,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Jacaltenango,Septiembre,2018.0,11.0,Julio,Huehuetenango,Jacaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Octubre,2018.0,3.0,Julio,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Octubre,2018.0,1.0,Agosto,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Tacaná,Noviembre,2018.0,1.0,Agosto,San Marcos,Tacaná,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Diciembre,2018.0,14.0,Noviembre,El Progreso,Sanarate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Atescatempa,Diciembre,2018.0,29.0,Octubre,Jutiapa,Atescatempa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,San Jerónimo,Enero,2019.0,9.0,Julio,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Salamá,Enero,2019.0,27.0,Noviembre,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Enero,2019.0,9.0,Octubre,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,San Jerónimo,Febrero,2019.0,2.0,Julio,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Salamá,Febrero,2019.0,22.0,Agosto,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Jutiapa,Marzo,2019.0,14.0,Diciembre,San Marcos,Tacaná,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Jacaltenango,Marzo,2019.0,26.0,Julio,Huehuetenango,Jacaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,San Jerónimo,Marzo,2019.0,12.0,Diciembre,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Abril,2019.0,14.0,Noviembre,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Abril,2019.0,17.0,Octubre,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Panzós,Abril,2019.0,9.0,Agosto,Alta Verapaz,Panzós,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,La Gomera,Mayo,2019.0,24.0,Agosto,Escuintla,La Gomera,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Mayo,2019.0,20.0,Noviembre,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Salamá,Mayo,2019.0,18.0,Diciembre,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Enero,2019.0,11.0,Octubre,San Marcos,Tacaná,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,México,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Diciembre,2018.0,18.0,Septiembre,Chiquimula,Esquipulas,Ignorado,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2019.0,17.0,Octubre,Jutiapa,Atescatempa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Purulhá,Marzo,2018.0,2.0,Febrero,Baja Verapaz,Purulhá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2018.0,7.0,Marzo,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Soloma,Mayo,2018.0,16.0,Marzo,Huehuetenango,Soloma,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Mayo,2018.0,4.0,Abril,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Sumpango,Mayo,2018.0,25.0,Abril,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Julio,2018.0,19.0,Abril,Retalhuleu,Nuevo San Carlos,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,Santa Cruz Muluá,Julio,2018.0,9.0,Abril,Retalhuleu,Nuevo San Carlos,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,San Juan Tecuaco,Agosto,2018.0,20.0,Junio,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,San Lucas Sacatepéquez,Agosto,2018.0,17.0,Julio,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,San Lucas Sacatepéquez,Septiembre,2018.0,16.0,Agosto,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,San Lucas Sacatepéquez,Septiembre,2018.0,5.0,Julio,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,Retalhuleu,Septiembre,2018.0,6.0,Abril,Retalhuleu,Nuevo San Carlos,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Salamá,Septiembre,2018.0,7.0,Marzo,Baja Verapaz,Purulhá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Guazacapán,Octubre,2018.0,28.0,Junio,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Escuintla,Noviembre,2018.0,19.0,Junio,Escuintla,Guanagazapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Diciembre,2018.0,11.0,Octubre,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Diciembre,2018.0,15.0,Octubre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiche,San Antonio Ilotenango,Diciembre,2018.0,6.0,Agosto,Quiche,San Antonio Ilotenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Enero,2019.0,8.0,Agosto,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Santa Lucía Milpas Altas,Enero,2019.0,28.0,Junio,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Soloma,Enero,2019.0,22.0,Octubre,Huehuetenango,Soloma,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Guanagazapa,Febrero,2019.0,6.0,Noviembre,Escuintla,Guanagazapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Febrero,2019.0,3.0,Septiembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Abril,2019.0,31.0,Agosto,Sacatepequez,San Lucas Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Mayo,2019.0,28.0,Junio,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Diciembre,2018.0,25.0,Julio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Izabal,Puerto Barrios,Febrero,2018.0,18.0,Enero,Escuintla,San José,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepequez,San Pablo Jocopilas,Marzo,2018.0,26.0,Febrero,Suchitepequez,San Pablo Jocopilas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepequez,San Pablo Jocopilas,Abril,2018.0,15.0,Marzo,Suchitepequez,San Pablo Jocopilas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Amatitlán,Mayo,2018.0,21.0,Marzo,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Taxisco,Mayo,2018.0,14.0,Marzo,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Cobán,Junio,2018.0,2.0,Marzo,Alta Verapaz,San Pedro Carchá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Peten,San Luis,Junio,2018.0,22.0,Mayo,Peten,San Luis,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Julio,2018.0,25.0,Abril,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Julio,2018.0,16.0,Mayo,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Peten,San Luis,Julio,2018.0,8.0,Junio,Peten,San Luis,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Izabal,Livingston,Agosto,2018.0,31.0,Julio,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Septiembre,2018.0,9.0,Agosto,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Septiembre,2018.0,27.0,Marzo,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Septiembre,2018.0,19.0,Abril,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Izabal,Morales,Septiembre,2018.0,17.0,Septiembre,Peten,San Luis,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Septiembre,2018.0,13.0,Septiembre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,El Asintal,Septiembre,2018.0,13.0,Enero,Retalhuleu,El Asintal,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Jerez,Octubre,2018.0,21.0,Julio,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Jerez,Octubre,2018.0,27.0,Agosto,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Quetzaltepeque,Octubre,2018.0,11.0,Junio,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,El Asintal,Octubre,2018.0,7.0,Junio,Retalhuleu,El Asintal,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Quetzaltepeque,Octubre,2018.0,22.0,Junio,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Octubre,2018.0,23.0,Mayo,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Taxisco,Octubre,2018.0,28.0,Junio,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,San José,Noviembre,2018.0,12.0,Septiembre,Escuintla,San José,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Noviembre,2018.0,12.0,Septiembre,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepequez,Santa Lucía Milpas Altas,Noviembre,2018.0,23.0,Octubre,Sacatepequez,Santa Lucía Milpas Altas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Noviembre,2018.0,6.0,Agosto,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Quetzaltepeque,Noviembre,2018.0,13.0,Julio,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Noviembre,2018.0,13.0,Noviembre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Diciembre,2018.0,20.0,Julio,Suchitepequez,San Pablo Jocopilas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,El Asintal,Diciembre,2018.0,15.0,Agosto,Retalhuleu,El Asintal,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Concepción Chiquirichapa,Enero,2019.0,6.0,Noviembre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Enero,2019.0,20.0,Diciembre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Enero,2019.0,27.0,Noviembre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Iztapa,Febrero,2019.0,24.0,Agosto,Escuintla,San José,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Taxisco,Febrero,2019.0,21.0,Noviembre,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Taxisco,Febrero,2019.0,25.0,Abril,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Peten,Poptún,Febrero,2019.0,26.0,Diciembre,Peten,San Luis,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Guazacapán,Febrero,2019.0,12.0,Noviembre,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Marzo,2019.0,7.0,Diciembre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Marzo,2019.0,27.0,Septiembre,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2019.0,21.0,Noviembre,Suchitepequez,San Pablo Jocopilas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,El Asintal,Mayo,2019.0,7.0,Junio,Retalhuleu,El Asintal,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Quetzaltepeque,Junio,2019.0,26.0,Noviembre,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Junio,2019.0,10.0,Diciembre,Quiche,San Pedro Jocopilas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Cobán,Junio,2019.0,17.0,Agosto,Alta Verapaz,San Pedro Carchá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Ostuncalco,Junio,2019.0,29.0,Octubre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,La Unión,Septiembre,2018.0,16.0,Julio,Zacapa,La Unión,Ignorado,Ignorado,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Cobán,Septiembre,2018.0,16.0,Enero,Alta Verapaz,San Pedro Carchá,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,San Juan Sacatepéquez,Abril,2018.0,24.0,Enero,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiche,Nebaj,Mayo,2018.0,14.0,Marzo,Quiche,Cunén,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Santa María Ixhuatán,Julio,2018.0,4.0,Junio,Santa Rosa,Santa María Ixhuatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Octubre,2018.0,16.0,Agosto,Santa Rosa,Santa María Ixhuatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Huité,Enero,2019.0,26.0,Octubre,Zacapa,Huité,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
