DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Marzo,2022.0,14.0,Febrero,Guatemala,Guatemala,Ignorado,44.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
El Progreso,Guastatoya,Marzo,2022.0,3.0,Marzo,El Progreso,Guastatoya,28.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Petén,San Benito,Agosto,2022.0,20.0,Julio,El Progreso,Guastatoya,37.0,35.0,"Mestizo, Ladino",Otro,Guatemala,Estados Unidos De América,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Empleados en trato directo con el público
El Progreso,Guastatoya,Febrero,2022.0,31.0,Enero,El Progreso,Guastatoya,25.0,24.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sacatepéquez,Santa Catarina Barahona,Junio,2022.0,10.0,Junio,Sacatepéquez,Antigua Guatemala,25.0,25.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Guatemala,Guatemala,Diciembre,2022.0,5.0,Diciembre,Sacatepéquez,Antigua Guatemala,63.0,44.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chimaltenango,El Tejar,Octubre,2022.0,10.0,Marzo,Chimaltenango,Chimaltenango,31.0,27.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chimaltenango,Zaragoza,Enero,2023.0,8.0,Septiembre,Chimaltenango,Chimaltenango,63.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Suchitepequez,San Francisco Zapotitlán,Enero,2023.0,8.0,Diciembre,Escuintla,Escuintla,64.0,44.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Oficiales y operarios de la construcción excluyendo electricistas
Santa Rosa,Cuilapa,Noviembre,2022.0,13.0,Octubre,Santa Rosa,Cuilapa,42.0,40.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,7.0,Marzo,Santa Rosa,Cuilapa,50.0,48.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Sololá,Sololá,Marzo,2023.0,28.0,Noviembre,Sololá,Sololá,87.0,54.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,Totonicapán,Octubre,2022.0,21.0,Septiembre,Totonicapán,Totonicapán,31.0,29.0,Otro,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,Totonicapán,Noviembre,2022.0,17.0,Octubre,Totonicapán,Totonicapán,23.0,20.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Agosto,2022.0,16.0,Agosto,Totonicapán,Totonicapán,31.0,28.0,Maya,Ignorado,Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,Totonicapán,Agosto,2022.0,15.0,Marzo,Totonicapán,Totonicapán,30.0,31.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,Totonicapán,Septiembre,2022.0,23.0,Agosto,Totonicapán,Totonicapán,42.0,43.0,Maya,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quetzaltenango,Quetzaltenango,Marzo,2022.0,22.0,Febrero,Quetzaltenango,Quetzaltenango,39.0,38.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Quetzaltenango,Quetzaltenango,Marzo,2022.0,2.0,Marzo,Quetzaltenango,Quetzaltenango,38.0,40.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Quetzaltenango,Quetzaltenango,Noviembre,2022.0,24.0,Noviembre,Quetzaltenango,Quetzaltenango,26.0,26.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Quetzaltenango,Quetzaltenango,Agosto,2022.0,24.0,Agosto,Quetzaltenango,Quetzaltenango,44.0,46.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Ayudantes de preparación de alimentos
Quetzaltenango,Quetzaltenango,Junio,2022.0,19.0,Mayo,Quetzaltenango,Quetzaltenango,28.0,32.0,Maya,Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Junio,2022.0,21.0,Junio,Quetzaltenango,Quetzaltenango,47.0,47.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Zunil,Agosto,2022.0,9.0,Mayo,Quetzaltenango,Quetzaltenango,53.0,52.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Octubre,2022.0,3.0,Agosto,Quetzaltenango,Quetzaltenango,37.0,36.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Universitario,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,Mazatenango,Octubre,2022.0,9.0,Junio,Suchitepequez,Mazatenango,39.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Suchitepequez,Mazatenango,Noviembre,2022.0,28.0,Noviembre,Suchitepequez,Mazatenango,36.0,32.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Básico,Oficiales y operarios de la construcción excluyendo electricistas,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Suchitepequez,Mazatenango,Diciembre,2022.0,28.0,Septiembre,Suchitepequez,Mazatenango,32.0,27.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Agosto,2022.0,19.0,Julio,Retalhuleu,Retalhuleu,31.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Trabajadores de los servicios personales
Retalhuleu,Retalhuleu,Enero,2023.0,28.0,Diciembre,Retalhuleu,Retalhuleu,41.0,44.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Octubre,2022.0,13.0,Septiembre,Retalhuleu,Retalhuleu,32.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Nuevo San Carlos,Julio,2022.0,12.0,Abril,Retalhuleu,Retalhuleu,48.0,41.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Retalhuleu,Retalhuleu,Marzo,2023.0,17.0,Octubre,Retalhuleu,Retalhuleu,55.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quetzaltenango,Flores Costa Cuca,Junio,2023.0,4.0,Noviembre,San Marcos,San Marcos,47.0,45.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la salud
Huehuetenango,Huehuetenango,Febrero,2023.0,27.0,Septiembre,Huehuetenango,Huehuetenango,42.0,41.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Junio,2022.0,3.0,Mayo,Huehuetenango,Huehuetenango,33.0,26.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Octubre,2022.0,3.0,Octubre,Huehuetenango,Huehuetenango,46.0,26.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Febrero,2022.0,31.0,Enero,Huehuetenango,Huehuetenango,30.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Marzo,2023.0,2.0,Diciembre,Huehuetenango,Huehuetenango,67.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quiché,Chinique,Junio,2022.0,2.0,Marzo,Quiché,Santa Cruz del Quiché,26.0,25.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2022.0,2.0,Marzo,Baja Verapaz,Salamá,37.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Empleados contables y encargados del registro de materiales
Baja Verapaz,Salamá,Octubre,2022.0,30.0,Junio,Baja Verapaz,Salamá,28.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Baja Verapaz,San Jerónimo,Marzo,2022.0,5.0,Enero,Baja Verapaz,Salamá,41.0,41.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2022.0,24.0,Noviembre,Baja Verapaz,Salamá,50.0,Ignorado,Otro,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Guatemala,Guatemala,Febrero,2022.0,21.0,Enero,Alta Verapaz,Cobán,52.0,53.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Guatemala,San Raymundo,Enero,2022.0,5.0,Enero,Alta Verapaz,Cobán,25.0,21.0,Maya,Ignorado,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Puerto Barrios,Septiembre,2022.0,9.0,Agosto,Izabal,Puerto Barrios,34.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Puerto Barrios,Mayo,2022.0,26.0,Abril,Izabal,Puerto Barrios,Ignorado,42.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Zacapa,Zacapa,Octubre,2022.0,3.0,Agosto,Zacapa,Zacapa,41.0,37.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Zacapa,Zacapa,Febrero,2023.0,21.0,Septiembre,Zacapa,Zacapa,33.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2023.0,2.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Petén,Flores,Octubre,2022.0,19.0,Agosto,Jalapa,Jalapa,29.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Octubre,2022.0,20.0,Junio,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Noviembre,2022.0,28.0,Septiembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Septiembre,2022.0,30.0,Agosto,Guatemala,Santa Catarina Pinula,44.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Mayo,2022.0,21.0,Abril,Guatemala,Santa Catarina Pinula,51.0,54.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2022.0,7.0,Noviembre,Guatemala,Santa Catarina Pinula,25.0,24.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Septiembre,2022.0,27.0,Mayo,Guatemala,Santa Catarina Pinula,63.0,58.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Julio,2022.0,8.0,Junio,Guatemala,Santa Catarina Pinula,30.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Junio,2022.0,28.0,Abril,Sacatepéquez,Jocotenango,38.0,45.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quetzaltenango,Quetzaltenango,Junio,2022.0,21.0,Junio,Quetzaltenango,Salcajá,41.0,36.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2022.0,5.0,Octubre,Suchitepequez,Cuyotenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Junio,2022.0,20.0,Enero,Retalhuleu,San Sebastián,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Diciembre,2022.0,22.0,Noviembre,San Marcos,San Pedro Sacatepéquez,20.0,21.0,"Mestizo, Ladino",Ignorado,Guatemala,Estados Unidos De América,Básico,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Octubre,2022.0,4.0,Octubre,San Marcos,San Pedro Sacatepéquez,34.0,29.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Chiantla,Marzo,2022.0,15.0,Marzo,Huehuetenango,Chiantla,33.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Puerto Barrios,Septiembre,2022.0,24.0,Mayo,Izabal,Livingston,32.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Puerto Barrios,Marzo,2022.0,2.0,Febrero,Izabal,Livingston,41.0,22.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Zacapa,Gualán,Septiembre,2022.0,27.0,Junio,Zacapa,Estanzuela,56.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Diciembre,2022.0,13.0,Septiembre,Jalapa,San Pedro Pinula,27.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,El Progreso,Octubre,2022.0,9.0,Septiembre,Jutiapa,El Progreso,34.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Guatemala,San José Pinula,Noviembre,2022.0,23.0,Septiembre,Guatemala,San José Pinula,42.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Santa Rosa,Cuilapa,Enero,2023.0,22.0,Diciembre,Santa Rosa,Santa Rosa de Lima,30.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,San Francisco el Alto,Octubre,2022.0,5.0,Septiembre,Totonicapán,San Francisco el Alto,24.0,40.0,Maya,Maya,Guatemala,Guatemala,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Octubre,2022.0,25.0,Octubre,Quetzaltenango,Olintepeque,47.0,42.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2022.0,14.0,Marzo,Quetzaltenango,Olintepeque,53.0,52.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,Mazatenango,Septiembre,2022.0,8.0,Septiembre,Suchitepequez,San Francisco Zapotitlán,46.0,44.0,Otro,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Huehuetenango,Huehuetenango,Octubre,2022.0,21.0,Septiembre,Huehuetenango,Malacatancito,38.0,36.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Agosto,2022.0,15.0,Junio,Jalapa,San Luis Jilotepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,Santa Catarina Mita,Noviembre,2022.0,10.0,Octubre,Jutiapa,Santa Catarina Mita,38.0,37.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,11.0,Agosto,Guatemala,San José del Golfo,37.0,37.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Zacapa,Usumatlán,Septiembre,2022.0,17.0,Agosto,Guatemala,San José del Golfo,30.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
El Progreso,San Cristóbal Acasaguastlán,Diciembre,2022.0,12.0,Septiembre,El Progreso,San Cristóbal Acasaguastlán,41.0,36.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Escuintla,Siquinalá,Agosto,2022.0,12.0,Abril,Escuintla,Siquinalá,52.0,50.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Santa Rosa,Casillas,Noviembre,2022.0,16.0,Octubre,Santa Rosa,Casillas,64.0,57.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Totonicapán,San Andrés Xecul,Septiembre,2022.0,1.0,Agosto,Totonicapán,San Andrés Xecul,30.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Totonicapán,San Andrés Xecul,Febrero,2022.0,11.0,Enero,Totonicapán,San Andrés Xecul,26.0,21.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,El Tumbador,Julio,2022.0,26.0,Mayo,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,San Bernardino,Agosto,2022.0,13.0,Julio,Suchitepequez,San Bernardino,39.0,46.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Huehuetenango,Cuilco,Noviembre,2022.0,24.0,Noviembre,Huehuetenango,Cuilco,28.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Zunil,Abril,2022.0,8.0,Marzo,Huehuetenango,Cuilco,47.0,48.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Puerto Barrios,Marzo,2022.0,26.0,Enero,Izabal,Morales,40.0,40.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2022.0,15.0,Noviembre,Guatemala,Palencia,35.0,31.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Guatemala,Fraijanes,Junio,2022.0,6.0,Mayo,Guatemala,Palencia,47.0,44.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2022.0,28.0,Septiembre,Guatemala,Palencia,37.0,34.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chimaltenango,Chimaltenango,Octubre,2022.0,6.0,Septiembre,Chimaltenango,Santa Apolonia,44.0,46.0,Maya,Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Escuintla,Masagua,Diciembre,2022.0,15.0,Julio,Escuintla,Masagua,40.0,Ignorado,Otro,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Sololá,Sololá,Febrero,2023.0,14.0,Noviembre,Sololá,Nahualá,36.0,33.0,Maya,Maya,Guatemala,Guatemala,Ninguna,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Coatepeque,Enero,2023.0,30.0,Marzo,Retalhuleu,San Felipe,45.0,49.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Julio,2022.0,21.0,Junio,Retalhuleu,San Felipe,46.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Petén,Las Cruces,Enero,2023.0,18.0,Octubre,Petén,La Libertad,33.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Petén,Las Cruces,Octubre,2022.0,4.0,Julio,Petén,La Libertad,38.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Petén,La Libertad,Noviembre,2022.0,2.0,Septiembre,Petén,La Libertad,33.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,Asunción Mita,Julio,2022.0,22.0,Abril,Jutiapa,Asunción Mita,37.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
