DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Junio,2017.0,16.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Directores ejecutivos, personal directivo de la administración pública y miembros del poder ejecutivo y de los cuerpos l",Profesionales de las ciencias y la ingeniería de nivel medio
Guatemala,Guatemala,Julio,2017.0,29.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Profesionales de nivel medio de la salud
Guatemala,Guatemala,Diciembre,2017.0,7.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio de la salud,Profesionales de nivel medio de la salud
Retalhuleu,Retalhuleu,Febrero,2017.0,26.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Septiembre,2017.0,19.0,Junio,Guatemala,Santa Catarina Pinula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Abril,2017.0,23.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines","Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Amatitlán,Agosto,2017.0,17.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines","Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Septiembre,2017.0,8.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Octubre,2017.0,2.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Alta Verapaz,Cobán,Noviembre,2017.0,3.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Técnicos de la tecnología de la información y las comunicaciones
Guatemala,Guatemala,Agosto,2017.0,6.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de tecnología de la información y las comunicaciones,Técnicos de la tecnología de la información y las comunicaciones
Guatemala,Guatemala,Marzo,2017.0,21.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Guatemala,Guatemala,Enero,2018.0,3.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Marzo,2017.0,31.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,Oficinistas
Guatemala,Guatemala,Enero,2018.0,12.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Guatemala,Guatemala,Diciembre,2017.0,19.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Noviembre,2017.0,15.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Enero,2018.0,3.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Febrero,2018.0,13.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Nicaragua,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Mayo,2017.0,15.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Abril,2017.0,26.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,Oficinistas
Guatemala,Guatemala,Abril,2017.0,31.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Mayo,2017.0,28.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",Oficinistas
Guatemala,Guatemala,Octubre,2017.0,30.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",Oficinistas
Guatemala,Guatemala,Enero,2018.0,13.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Guatemala,Guatemala,Septiembre,2017.0,4.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Oficinistas
Guatemala,Guatemala,Mayo,2017.0,30.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Guatemala,Guatemala,Septiembre,2017.0,20.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Guatemala,Guatemala,Febrero,2018.0,5.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Guatemala,Guatemala,Abril,2018.0,9.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Guatemala,Guatemala,Septiembre,2017.0,12.0,Junio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Guatemala,Guatemala,Junio,2017.0,16.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Enero,2018.0,3.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Octubre,2017.0,22.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Febrero,2018.0,4.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Marzo,2018.0,30.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Abril,2017.0,23.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Mayo,2017.0,20.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Agosto,2017.0,3.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,San José Pinula,Noviembre,2017.0,8.0,Septiembre,Guatemala,San José Pinula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Noviembre,2017.0,24.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Estados Unidos de América,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Mayo,2017.0,16.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,Oficinistas
Guatemala,Guatemala,Marzo,2017.0,20.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2018.0,4.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Agosto,2017.0,22.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Oficinistas
Guatemala,Guatemala,Enero,2018.0,19.0,Junio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Especialistas en organización de la administración publica y de empresas,Oficinistas
Guatemala,Guatemala,Abril,2017.0,15.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Guatemala,Guatemala,Noviembre,2017.0,13.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Oficinistas
Guatemala,Guatemala,Diciembre,2017.0,2.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Guatemala,Guatemala,Abril,2018.0,27.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Mayo,2018.0,25.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Julio,2017.0,20.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Operadores de instalaciones fijas y máquinas,No especificado en otro grupo
Guatemala,Guatemala,Enero,2018.0,11.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de tecnología de la información y las comunicaciones,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Mayo,2017.0,15.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Septiembre,2017.0,22.0,Junio,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Febrero,2018.0,13.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Mayo,2017.0,28.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Julio,2017.0,14.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Octubre,2017.0,22.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Mayo,2018.0,23.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Agosto,2017.0,31.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Febrero,2017.0,19.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Abril,2017.0,10.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Mayo,2017.0,1.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Mayo,2017.0,18.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Mayo,2017.0,25.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Septiembre,2017.0,5.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Enero,2018.0,24.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
